"","X","station","variable","method","coefficient","p","df","lon","lat","season","var","significance","data","country"
"17274",12347,61,"avg_temp.JJA","Bias",0.0506068065198596,NA,NA,128.1833,38.7333,"JJA","avg_temp",NA,"CRU","gts"
"14564",12245,61,"avg_temp.MAM","Bias",-0.242283161570593,NA,NA,128.1833,38.7333,"MAM","avg_temp",NA,"JRA55","gts"
"14584",12445,61,"avg_temp.SON","Bias",0.152310609763512,NA,NA,128.1833,38.7333,"SON","avg_temp",NA,"JRA55","gts"
"15949",12596,61,"pre.ANN","Bias",0.157179621255716,NA,NA,128.1833,38.7333,"ANN","pre",NA,"NCEP2","gts"
"17259",12197,61,"pre.DJF","Bias",0.0189425025457182,NA,NA,128.1833,38.7333,"DJF","pre",NA,"CRU","gts"
"15929",12396,61,"pre.JJA","Bias",0.181576127393904,NA,NA,128.1833,38.7333,"JJA","pre",NA,"NCEP2","gts"
"15919",12296,61,"pre.MAM","Bias",0.192159123013688,NA,NA,128.1833,38.7333,"MAM","pre",NA,"NCEP2","gts"
"15939",12496,61,"pre.SON","Bias",0.198898341644353,NA,NA,128.1833,38.7333,"SON","pre",NA,"NCEP2","gts"
"13294",13144,65,"avg_temp.ANN","Bias",0.780925757678121,NA,NA,125.7667,38.5167,"ANN","avg_temp",NA,"ERA5","gts"
"13254",12744,65,"avg_temp.DJF","Bias",1.46404155563963,NA,NA,125.7667,38.5167,"DJF","avg_temp",NA,"ERA5","gts"
"13274",12944,65,"avg_temp.JJA","Bias",0.0658183778563581,NA,NA,125.7667,38.5167,"JJA","avg_temp",NA,"ERA5","gts"
"13264",12844,65,"avg_temp.MAM","Bias",0.952298208865716,NA,NA,125.7667,38.5167,"MAM","avg_temp",NA,"ERA5","gts"
"13284",13044,65,"avg_temp.SON","Bias",0.825677423306845,NA,NA,125.7667,38.5167,"SON","avg_temp",NA,"ERA5","gts"
"17349",13197,65,"pre.ANN","Bias",0.83364349462401,NA,NA,125.7667,38.5167,"ANN","pre",NA,"CRU","gts"
"13259",12794,65,"pre.DJF","Bias",-0.0456598373418544,NA,NA,125.7667,38.5167,"DJF","pre",NA,"ERA5","gts"
"17329",12997,65,"pre.JJA","Bias",1.09097260546103,NA,NA,125.7667,38.5167,"JJA","pre",NA,"CRU","gts"
"13269",12894,65,"pre.MAM","Bias",0.0422771559265432,NA,NA,125.7667,38.5167,"MAM","pre",NA,"ERA5","gts"
"13289",13094,65,"pre.SON","Bias",1.437071509122,NA,NA,125.7667,38.5167,"SON","pre",NA,"ERA5","gts"
"13344",13744,67,"avg_temp.ANN","Bias",-0.228617205612099,NA,NA,126.5333,38.5,"ANN","avg_temp",NA,"ERA5","gts"
"13304",13344,67,"avg_temp.DJF","Bias",-0.390809097280456,NA,NA,126.5333,38.5,"DJF","avg_temp",NA,"ERA5","gts"
"17374",13547,67,"avg_temp.JJA","Bias",0.0815012957324921,NA,NA,126.5333,38.5,"JJA","avg_temp",NA,"CRU","gts"
"13314",13444,67,"avg_temp.MAM","Bias",-0.164046693615358,NA,NA,126.5333,38.5,"MAM","avg_temp",NA,"ERA5","gts"
"13334",13644,67,"avg_temp.SON","Bias",-0.0969505422238969,NA,NA,126.5333,38.5,"SON","avg_temp",NA,"ERA5","gts"
"16049",13796,67,"pre.ANN","Bias",0.303244111221968,NA,NA,126.5333,38.5,"ANN","pre",NA,"NCEP2","gts"
"17359",13397,67,"pre.DJF","Bias",-0.0470097312214699,NA,NA,126.5333,38.5,"DJF","pre",NA,"CRU","gts"
"16029",13596,67,"pre.JJA","Bias",0.556957769842008,NA,NA,126.5333,38.5,"JJA","pre",NA,"NCEP2","gts"
"16019",13496,67,"pre.MAM","Bias",0.293489697688101,NA,NA,126.5333,38.5,"MAM","pre",NA,"NCEP2","gts"
"13339",13694,67,"pre.SON","Bias",-0.209546752277741,NA,NA,126.5333,38.5,"SON","pre",NA,"ERA5","gts"
"13394",14344,68,"avg_temp.ANN","Bias",-0.132873141215634,NA,NA,124.8833,38.2,"ANN","avg_temp",NA,"ERA5","gts"
"17404",13947,68,"avg_temp.DJF","Bias",0.256543916219951,NA,NA,124.8833,38.2,"DJF","avg_temp",NA,"CRU","gts"
"13374",14144,68,"avg_temp.JJA","Bias",-0.017082337162589,NA,NA,124.8833,38.2,"JJA","avg_temp",NA,"ERA5","gts"
"13364",14044,68,"avg_temp.MAM","Bias",-0.0948200242810844,NA,NA,124.8833,38.2,"MAM","avg_temp",NA,"ERA5","gts"
"13384",14244,68,"avg_temp.SON","Bias",0.00595681114989118,NA,NA,124.8833,38.2,"SON","avg_temp",NA,"ERA5","gts"
"14749",14395,68,"pre.ANN","Bias",-0.44960712444337,NA,NA,124.8833,38.2,"ANN","pre",NA,"JRA55","gts"
"17409",13997,68,"pre.DJF","Bias",-0.0488328246072853,NA,NA,124.8833,38.2,"DJF","pre",NA,"CRU","gts"
"13379",14194,68,"pre.JJA","Bias",-0.681458396366827,NA,NA,124.8833,38.2,"JJA","pre",NA,"ERA5","gts"
"14719",14095,68,"pre.MAM","Bias",-0.395132077841277,NA,NA,124.8833,38.2,"MAM","pre",NA,"JRA55","gts"
"14739",14295,68,"pre.SON","Bias",-0.299232279273098,NA,NA,124.8833,38.2,"SON","pre",NA,"JRA55","gts"
"13444",14944,69,"avg_temp.ANN","Bias",-0.3168794625396,NA,NA,125.7,38.0333,"ANN","avg_temp",NA,"ERA5","gts"
"17454",14547,69,"avg_temp.DJF","Bias",-0.131330457555076,NA,NA,125.7,38.0333,"DJF","avg_temp",NA,"CRU","gts"
"17474",14747,69,"avg_temp.JJA","Bias",-0.227191481491117,NA,NA,125.7,38.0333,"JJA","avg_temp",NA,"CRU","gts"
"14764",14645,69,"avg_temp.MAM","Bias",0.340935365903958,NA,NA,125.7,38.0333,"MAM","avg_temp",NA,"JRA55","gts"
"17484",14847,69,"avg_temp.SON","Bias",-0.878757239012115,NA,NA,125.7,38.0333,"SON","avg_temp",NA,"CRU","gts"
"16149",14996,69,"pre.ANN","Bias",0.27132157440332,NA,NA,125.7,38.0333,"ANN","pre",NA,"NCEP2","gts"
"17459",14597,69,"pre.DJF","Bias",-0.123895928187538,NA,NA,125.7,38.0333,"DJF","pre",NA,"CRU","gts"
"14779",14795,69,"pre.JJA","Bias",0.0525255083796609,NA,NA,125.7,38.0333,"JJA","pre",NA,"JRA55","gts"
"17469",14697,69,"pre.MAM","Bias",-0.2100973469235,NA,NA,125.7,38.0333,"MAM","pre",NA,"CRU","gts"
"17489",14897,69,"pre.SON","Bias",-0.176106939173078,NA,NA,125.7,38.0333,"SON","pre",NA,"CRU","gts"
"16194",15546,70,"avg_temp.ANN","Bias",-0.0357320364207957,NA,NA,126.5667,37.9667,"ANN","avg_temp",NA,"NCEP2","gts"
"13454",15144,70,"avg_temp.DJF","Bias",0.0653477996655063,NA,NA,126.5667,37.9667,"DJF","avg_temp",NA,"ERA5","gts"
"17524",15347,70,"avg_temp.JJA","Bias",0.136800832182954,NA,NA,126.5667,37.9667,"JJA","avg_temp",NA,"CRU","gts"
"14814",15245,70,"avg_temp.MAM","Bias",-0.0742061386118927,NA,NA,126.5667,37.9667,"MAM","avg_temp",NA,"JRA55","gts"
"14834",15445,70,"avg_temp.SON","Bias",0.0484279568250545,NA,NA,126.5667,37.9667,"SON","avg_temp",NA,"JRA55","gts"
"17549",15597,70,"pre.ANN","Bias",-0.0886280892199888,NA,NA,126.5667,37.9667,"ANN","pre",NA,"CRU","gts"
"17509",15197,70,"pre.DJF","Bias",-0.0125050221786748,NA,NA,126.5667,37.9667,"DJF","pre",NA,"CRU","gts"
"17529",15397,70,"pre.JJA","Bias",0.0190993840609986,NA,NA,126.5667,37.9667,"JJA","pre",NA,"CRU","gts"
"17519",15297,70,"pre.MAM","Bias",-0.0465959242842234,NA,NA,126.5667,37.9667,"MAM","pre",NA,"CRU","gts"
"13489",15494,70,"pre.SON","Bias",-0.232522603677659,NA,NA,126.5667,37.9667,"SON","pre",NA,"ERA5","gts"
"16244",16146,75,"avg_temp.ANN","Bias",0.042617229814422,NA,NA,127.3,38.4,"ANN","avg_temp",NA,"NCEP2","gts"
"13504",15744,75,"avg_temp.DJF","Bias",-0.0800770772334698,NA,NA,127.3,38.4,"DJF","avg_temp",NA,"ERA5","gts"
"17574",15947,75,"avg_temp.JJA","Bias",-0.303221686774555,NA,NA,127.3,38.4,"JJA","avg_temp",NA,"CRU","gts"
"16214",15846,75,"avg_temp.MAM","Bias",0.204290104654221,NA,NA,127.3,38.4,"MAM","avg_temp",NA,"NCEP2","gts"
"16234",16046,75,"avg_temp.SON","Bias",0.0527977536631911,NA,NA,127.3,38.4,"SON","avg_temp",NA,"NCEP2","gts"
"13549",16194,75,"pre.ANN","Bias",-0.167773888438295,NA,NA,127.3,38.4,"ANN","pre",NA,"ERA5","gts"
"17559",15797,75,"pre.DJF","Bias",-0.0742582489901591,NA,NA,127.3,38.4,"DJF","pre",NA,"CRU","gts"
"13529",15994,75,"pre.JJA","Bias",0.0827208386661976,NA,NA,127.3,38.4,"JJA","pre",NA,"ERA5","gts"
"14869",15895,75,"pre.MAM","Bias",-0.29197856419415,NA,NA,127.3,38.4,"MAM","pre",NA,"JRA55","gts"
"14889",16095,75,"pre.SON","Bias",-0.152545389297635,NA,NA,127.3,38.4,"SON","pre",NA,"JRA55","gts"
"3094",541,90,"avg_temp.ANN","Bias",0.215811920165996,NA,NA,128.5647,38.2509,"ANN","avg_temp",NA,"JRA55","asos"
"3054",1441,90,"avg_temp.DJF","Bias",-0.191944277383469,NA,NA,128.5647,38.2509,"DJF","avg_temp",NA,"JRA55","asos"
"3074",3421,90,"avg_temp.JJA","Bias",0.301273091634094,NA,NA,128.5647,38.2509,"JJA","avg_temp",NA,"JRA55","asos"
"9164",243,90,"avg_temp.MAM","Bias",0.700833145181335,NA,NA,128.5647,38.2509,"MAM","avg_temp",NA,"CRU","asos"
"3084",4410,90,"avg_temp.SON","Bias",0.00538558959959232,NA,NA,128.5647,38.2509,"SON","avg_temp",NA,"JRA55","asos"
"49",59,90,"pre.ANN","Bias",0.49918840879956,NA,NA,128.5647,38.2509,"ANN","pre",NA,"ERA5","asos"
"3059",1921,90,"pre.DJF","Bias",0.0643544035430543,NA,NA,128.5647,38.2509,"DJF","pre",NA,"JRA55","asos"
"9179",3914,90,"pre.JJA","Bias",0.642338630789069,NA,NA,128.5647,38.2509,"JJA","pre",NA,"CRU","asos"
"19",29,90,"pre.MAM","Bias",-0.160478363848621,NA,NA,128.5647,38.2509,"MAM","pre",NA,"ERA5","asos"
"39",49,90,"pre.SON","Bias",0.971714044890965,NA,NA,128.5647,38.2509,"SON","pre",NA,"ERA5","asos"
"9244",1146,100,"avg_temp.ANN","Bias",-2.25166682966675,NA,NA,128.7183,37.6771,"ANN","avg_temp",NA,"CRU","asos"
"9204",7414,100,"avg_temp.DJF","Bias",-2.48739832167218,NA,NA,128.7183,37.6771,"DJF","avg_temp",NA,"CRU","asos"
"9224",9414,100,"avg_temp.JJA","Bias",-2.0508337211609,NA,NA,128.7183,37.6771,"JJA","avg_temp",NA,"CRU","asos"
"9214",843,100,"avg_temp.MAM","Bias",-1.97833346317212,NA,NA,128.7183,37.6771,"MAM","avg_temp",NA,"CRU","asos"
"9234",10414,100,"avg_temp.SON","Bias",-2.49833352088928,NA,NA,128.7183,37.6771,"SON","avg_temp",NA,"CRU","asos"
"9249",11914,100,"pre.ANN","Bias",0.490697869540645,NA,NA,128.7183,37.6771,"ANN","pre",NA,"CRU","asos"
"59",79,100,"pre.DJF","Bias",-0.0975850639354022,NA,NA,128.7183,37.6771,"DJF","pre",NA,"ERA5","asos"
"9229",9914,100,"pre.JJA","Bias",1.15788250251825,NA,NA,128.7183,37.6771,"JJA","pre",NA,"CRU","asos"
"69",89,100,"pre.MAM","Bias",0.211702581065654,NA,NA,128.7183,37.6771,"MAM","pre",NA,"ERA5","asos"
"9239",10914,100,"pre.SON","Bias",0.376258878554068,NA,NA,128.7183,37.6771,"SON","pre",NA,"CRU","asos"
"6244",1744,101,"avg_temp.ANN","Bias",0.111275634765605,NA,NA,127.7357,37.9026,"ANN","avg_temp",NA,"NCEP2","asos"
"104",134,101,"avg_temp.DJF","Bias",0.398111259646509,NA,NA,127.7357,37.9026,"DJF","avg_temp",NA,"ERA5","asos"
"9274",15414,101,"avg_temp.JJA","Bias",0.925832942326848,NA,NA,127.7357,37.9026,"JJA","avg_temp",NA,"CRU","asos"
"6214",1444,101,"avg_temp.MAM","Bias",0.896336212158187,NA,NA,127.7357,37.9026,"MAM","avg_temp",NA,"NCEP2","asos"
"134",164,101,"avg_temp.SON","Bias",0.430108286539694,NA,NA,127.7357,37.9026,"SON","avg_temp",NA,"ERA5","asos"
"149",179,101,"pre.ANN","Bias",0.0309814523152055,NA,NA,127.7357,37.9026,"ANN","pre",NA,"ERA5","asos"
"3159",13910,101,"pre.DJF","Bias",-0.073369095369791,NA,NA,127.7357,37.9026,"DJF","pre",NA,"JRA55","asos"
"9279",15914,101,"pre.JJA","Bias",-0.0243505088949772,NA,NA,127.7357,37.9026,"JJA","pre",NA,"CRU","asos"
"3169",14910,101,"pre.MAM","Bias",-0.0915365073364699,NA,NA,127.7357,37.9026,"MAM","pre",NA,"JRA55","asos"
"9289",16914,101,"pre.SON","Bias",-0.111679271938124,NA,NA,127.7357,37.9026,"SON","pre",NA,"CRU","asos"
"6294",2344,105,"avg_temp.ANN","Bias",0.29338395436603,NA,NA,128.891,37.7515,"ANN","avg_temp",NA,"NCEP2","asos"
"154",194,105,"avg_temp.DJF","Bias",-0.0425587475784652,NA,NA,128.891,37.7515,"DJF","avg_temp",NA,"ERA5","asos"
"6274",21412,105,"avg_temp.JJA","Bias",1.53268147786457,NA,NA,128.891,37.7515,"JJA","avg_temp",NA,"NCEP2","asos"
"6264",2044,105,"avg_temp.MAM","Bias",1.5119907124837,NA,NA,128.891,37.7515,"MAM","avg_temp",NA,"NCEP2","asos"
"184",224,105,"avg_temp.SON","Bias",0.154567464192692,NA,NA,128.891,37.7515,"SON","avg_temp",NA,"ERA5","asos"
"9349",23914,105,"pre.ANN","Bias",-0.192860030992574,NA,NA,128.891,37.7515,"ANN","pre",NA,"CRU","asos"
"9309",19914,105,"pre.DJF","Bias",0.190645587348342,NA,NA,128.891,37.7515,"DJF","pre",NA,"CRU","asos"
"9329",21914,105,"pre.JJA","Bias",-1.12669187024161,NA,NA,128.891,37.7515,"JJA","pre",NA,"CRU","asos"
"9319",20914,105,"pre.MAM","Bias",-0.133362055781921,NA,NA,128.891,37.7515,"MAM","pre",NA,"CRU","asos"
"9339",22914,105,"pre.SON","Bias",0.284759774611416,NA,NA,128.891,37.7515,"SON","pre",NA,"CRU","asos"
"244",294,108,"avg_temp.ANN","Bias",0.713222160339338,NA,NA,126.9658,37.5714,"ANN","avg_temp",NA,"ERA5","asos"
"3254",25410,108,"avg_temp.DJF","Bias",0.312042955848238,NA,NA,126.9658,37.5714,"DJF","avg_temp",NA,"JRA55","asos"
"224",274,108,"avg_temp.JJA","Bias",0.430477447509752,NA,NA,126.9658,37.5714,"JJA","avg_temp",NA,"ERA5","asos"
"214",264,108,"avg_temp.MAM","Bias",0.672229156494122,NA,NA,126.9658,37.5714,"MAM","avg_temp",NA,"ERA5","asos"
"234",284,108,"avg_temp.SON","Bias",0.947618509928372,NA,NA,126.9658,37.5714,"SON","avg_temp",NA,"ERA5","asos"
"3299",29910,108,"pre.ANN","Bias",0.000478509445724529,NA,NA,126.9658,37.5714,"ANN","pre",NA,"JRA55","asos"
"209",259,108,"pre.DJF","Bias",-0.118536683987415,NA,NA,126.9658,37.5714,"DJF","pre",NA,"ERA5","asos"
"3279",27910,108,"pre.JJA","Bias",-0.0812080008120542,NA,NA,126.9658,37.5714,"JJA","pre",NA,"JRA55","asos"
"219",269,108,"pre.MAM","Bias",-0.0116496189517562,NA,NA,126.9658,37.5714,"MAM","pre",NA,"ERA5","asos"
"9389",28914,108,"pre.SON","Bias",-0.00152872461230137,NA,NA,126.9658,37.5714,"SON","pre",NA,"CRU","asos"
"9444",3546,112,"avg_temp.ANN","Bias",0.0991664567527632,NA,NA,126.6249,37.4777,"ANN","avg_temp",NA,"CRU","asos"
"254",314,112,"avg_temp.DJF","Bias",-0.422406626135376,NA,NA,126.6249,37.4777,"DJF","avg_temp",NA,"ERA5","asos"
"3324",33410,112,"avg_temp.JJA","Bias",0.305635070800761,NA,NA,126.6249,37.4777,"JJA","avg_temp",NA,"JRA55","asos"
"9414",3246,112,"avg_temp.MAM","Bias",-0.215833579301834,NA,NA,126.6249,37.4777,"MAM","avg_temp",NA,"CRU","asos"
"284",344,112,"avg_temp.SON","Bias",-0.347619425455746,NA,NA,126.6249,37.4777,"SON","avg_temp",NA,"ERA5","asos"
"299",359,112,"pre.ANN","Bias",-0.085104453042647,NA,NA,126.6249,37.4777,"ANN","pre",NA,"ERA5","asos"
"9409",31914,112,"pre.DJF","Bias",-0.0289596813243393,NA,NA,126.6249,37.4777,"DJF","pre",NA,"CRU","asos"
"279",339,112,"pre.JJA","Bias",0.0896684135659448,NA,NA,126.6249,37.4777,"JJA","pre",NA,"ERA5","asos"
"3319",32910,112,"pre.MAM","Bias",-0.131395476310484,NA,NA,126.6249,37.4777,"MAM","pre",NA,"JRA55","asos"
"289",349,112,"pre.SON","Bias",-0.0216039022009387,NA,NA,126.6249,37.4777,"SON","pre",NA,"ERA5","asos"
"6444",4142,114,"avg_temp.ANN","Bias",0.437733968098938,NA,NA,127.9466,37.3375,"ANN","avg_temp",NA,"NCEP2","asos"
"304",374,114,"avg_temp.DJF","Bias",-0.0123922704681376,NA,NA,127.9466,37.3375,"DJF","avg_temp",NA,"ERA5","asos"
"9474",3943,114,"avg_temp.JJA","Bias",0.604166237513206,NA,NA,127.9466,37.3375,"JJA","avg_temp",NA,"CRU","asos"
"314",384,114,"avg_temp.MAM","Bias",0.675478719075504,NA,NA,127.9466,37.3375,"MAM","avg_temp",NA,"ERA5","asos"
"6434",4042,114,"avg_temp.SON","Bias",-0.300939432779969,NA,NA,127.9466,37.3375,"SON","avg_temp",NA,"NCEP2","asos"
"349",419,114,"pre.ANN","Bias",0.0766131183240438,NA,NA,127.9466,37.3375,"ANN","pre",NA,"ERA5","asos"
"9459",3793,114,"pre.DJF","Bias",0.0400935260124834,NA,NA,127.9466,37.3375,"DJF","pre",NA,"CRU","asos"
"9479",3993,114,"pre.JJA","Bias",-0.255708953594223,NA,NA,127.9466,37.3375,"JJA","pre",NA,"CRU","asos"
"3369",3891,114,"pre.MAM","Bias",-0.0874256027385751,NA,NA,127.9466,37.3375,"MAM","pre",NA,"JRA55","asos"
"339",409,114,"pre.SON","Bias",-0.0545241889902975,NA,NA,127.9466,37.3375,"SON","pre",NA,"ERA5","asos"
"9544",4743,115,"avg_temp.ANN","Bias",-0.127708537143968,NA,NA,130.8986,37.4813,"ANN","avg_temp",NA,"CRU","asos"
"9504",4343,115,"avg_temp.DJF","Bias",0.412601573244343,NA,NA,130.8986,37.4813,"DJF","avg_temp",NA,"CRU","asos"
"374",454,115,"avg_temp.JJA","Bias",-0.364922993977878,NA,NA,130.8986,37.4813,"JJA","avg_temp",NA,"ERA5","asos"
"9514",4443,115,"avg_temp.MAM","Bias",-0.255000179211297,NA,NA,130.8986,37.4813,"MAM","avg_temp",NA,"CRU","asos"
"9534",4643,115,"avg_temp.SON","Bias",-0.0316669487953234,NA,NA,130.8986,37.4813,"SON","avg_temp",NA,"CRU","asos"
"9549",4793,115,"pre.ANN","Bias",0.177784494752321,NA,NA,130.8986,37.4813,"ANN","pre",NA,"CRU","asos"
"359",439,115,"pre.DJF","Bias",0.416565001494109,NA,NA,130.8986,37.4813,"DJF","pre",NA,"ERA5","asos"
"379",459,115,"pre.JJA","Bias",0.90136547335148,NA,NA,130.8986,37.4813,"JJA","pre",NA,"ERA5","asos"
"9519",4493,115,"pre.MAM","Bias",0.166619124282645,NA,NA,130.8986,37.4813,"MAM","pre",NA,"CRU","asos"
"9539",4693,115,"pre.SON","Bias",0.116826098001133,NA,NA,130.8986,37.4813,"SON","pre",NA,"CRU","asos"
"444",534,119,"avg_temp.ANN","Bias",-0.00684623718263473,NA,NA,126.983,37.2575,"ANN","avg_temp",NA,"ERA5","asos"
"3454",4941,119,"avg_temp.DJF","Bias",-0.0139733043143639,NA,NA,126.983,37.2575,"DJF","avg_temp",NA,"JRA55","asos"
"9574",5143,119,"avg_temp.JJA","Bias",0.253332920074448,NA,NA,126.983,37.2575,"JJA","avg_temp",NA,"CRU","asos"
"414",504,119,"avg_temp.MAM","Bias",-0.00235499064129314,NA,NA,126.983,37.2575,"MAM","avg_temp",NA,"ERA5","asos"
"434",524,119,"avg_temp.SON","Bias",0.0346093749999829,NA,NA,126.983,37.2575,"SON","avg_temp",NA,"ERA5","asos"
"9599",5393,119,"pre.ANN","Bias",0.128179925852494,NA,NA,126.983,37.2575,"ANN","pre",NA,"CRU","asos"
"9559",4993,119,"pre.DJF","Bias",0.0622003086761646,NA,NA,126.983,37.2575,"DJF","pre",NA,"CRU","asos"
"9579",5193,119,"pre.JJA","Bias",0.570286590304424,NA,NA,126.983,37.2575,"JJA","pre",NA,"CRU","asos"
"9569",5093,119,"pre.MAM","Bias",-0.0371183093491423,NA,NA,126.983,37.2575,"MAM","pre",NA,"CRU","asos"
"9589",5293,119,"pre.SON","Bias",-0.0846407219466352,NA,NA,126.983,37.2575,"SON","pre",NA,"CRU","asos"
"3544",5941,127,"avg_temp.ANN","Bias",0.0656011454264124,NA,NA,127.9525,36.9705,"ANN","avg_temp",NA,"JRA55","asos"
"6554",5542,127,"avg_temp.DJF","Bias",-0.220515305433838,NA,NA,127.9525,36.9705,"DJF","avg_temp",NA,"NCEP2","asos"
"3524",5741,127,"avg_temp.JJA","Bias",0.640768534342428,NA,NA,127.9525,36.9705,"JJA","avg_temp",NA,"JRA55","asos"
"3514",5641,127,"avg_temp.MAM","Bias",0.266099090576152,NA,NA,127.9525,36.9705,"MAM","avg_temp",NA,"JRA55","asos"
"3534",5841,127,"avg_temp.SON","Bias",-0.119796702067074,NA,NA,127.9525,36.9705,"SON","avg_temp",NA,"JRA55","asos"
"499",599,127,"pre.ANN","Bias",-0.108463206839,NA,NA,127.9525,36.9705,"ANN","pre",NA,"ERA5","asos"
"9609",5593,127,"pre.DJF","Bias",-0.0535285022831276,NA,NA,127.9525,36.9705,"DJF","pre",NA,"CRU","asos"
"479",579,127,"pre.JJA","Bias",0.463068084950811,NA,NA,127.9525,36.9705,"JJA","pre",NA,"ERA5","asos"
"3519",5691,127,"pre.MAM","Bias",-0.277100991963486,NA,NA,127.9525,36.9705,"MAM","pre",NA,"JRA55","asos"
"9639",5893,127,"pre.SON","Bias",0.0441648413374435,NA,NA,127.9525,36.9705,"SON","pre",NA,"CRU","asos"
"6644",6542,129,"avg_temp.ANN","Bias",0.283236287434876,NA,NA,126.4939,36.7766,"ANN","avg_temp",NA,"NCEP2","asos"
"9654",6143,129,"avg_temp.DJF","Bias",-1.10934961142579,NA,NA,126.4939,36.7766,"DJF","avg_temp",NA,"CRU","asos"
"9674",6343,129,"avg_temp.JJA","Bias",-0.0900002702077356,NA,NA,126.4939,36.7766,"JJA","avg_temp",NA,"CRU","asos"
"514",624,129,"avg_temp.MAM","Bias",-0.382488149007178,NA,NA,126.4939,36.7766,"MAM","avg_temp",NA,"ERA5","asos"
"3584",6441,129,"avg_temp.SON","Bias",-1.02219579060874,NA,NA,126.4939,36.7766,"SON","avg_temp",NA,"JRA55","asos"
"9699",6593,129,"pre.ANN","Bias",0.0210846108105349,NA,NA,126.4939,36.7766,"ANN","pre",NA,"CRU","asos"
"3559",6191,129,"pre.DJF","Bias",-0.0367808541008189,NA,NA,126.4939,36.7766,"DJF","pre",NA,"JRA55","asos"
"9679",6393,129,"pre.JJA","Bias",0.140036597477493,NA,NA,126.4939,36.7766,"JJA","pre",NA,"CRU","asos"
"9669",6293,129,"pre.MAM","Bias",-0.0168826497771833,NA,NA,126.4939,36.7766,"MAM","pre",NA,"CRU","asos"
"9689",6493,129,"pre.SON","Bias",0.0362526446337335,NA,NA,126.4939,36.7766,"SON","pre",NA,"CRU","asos"
"6694",7142,130,"avg_temp.ANN","Bias",-0.26599104563397,NA,NA,129.4128,36.9918,"ANN","avg_temp",NA,"NCEP2","asos"
"6654",6742,130,"avg_temp.DJF","Bias",-0.718153741107745,NA,NA,129.4128,36.9918,"DJF","avg_temp",NA,"NCEP2","asos"
"6674",6942,130,"avg_temp.JJA","Bias",0.142681477864568,NA,NA,129.4128,36.9918,"JJA","avg_temp",NA,"NCEP2","asos"
"564",684,130,"avg_temp.MAM","Bias",-0.167501831054705,NA,NA,129.4128,36.9918,"MAM","avg_temp",NA,"ERA5","asos"
"3634",7041,130,"avg_temp.SON","Bias",0.989825693766259,NA,NA,129.4128,36.9918,"SON","avg_temp",NA,"JRA55","asos"
"3649",7191,130,"pre.ANN","Bias",0.0549296609638188,NA,NA,129.4128,36.9918,"ANN","pre",NA,"JRA55","asos"
"9709",6793,130,"pre.DJF","Bias",0.0472240688700584,NA,NA,129.4128,36.9918,"DJF","pre",NA,"CRU","asos"
"579",699,130,"pre.JJA","Bias",0.265053847110422,NA,NA,129.4128,36.9918,"JJA","pre",NA,"ERA5","asos"
"3619",6891,130,"pre.MAM","Bias",-0.31352283546147,NA,NA,129.4128,36.9918,"MAM","pre",NA,"JRA55","asos"
"589",709,130,"pre.SON","Bias",0.0243866584883507,NA,NA,129.4128,36.9918,"SON","pre",NA,"ERA5","asos"
"644",774,131,"avg_temp.ANN","Bias",0.327939275105777,NA,NA,127.4407,36.6392,"ANN","avg_temp",NA,"ERA5","asos"
"604",734,131,"avg_temp.DJF","Bias",0.0811587698091111,NA,NA,127.4407,36.6392,"DJF","avg_temp",NA,"ERA5","asos"
"624",754,131,"avg_temp.JJA","Bias",0.490912119547512,NA,NA,127.4407,36.6392,"JJA","avg_temp",NA,"ERA5","asos"
"614",744,131,"avg_temp.MAM","Bias",0.356363474527979,NA,NA,127.4407,36.6392,"MAM","avg_temp",NA,"ERA5","asos"
"634",764,131,"avg_temp.SON","Bias",0.391988169352196,NA,NA,127.4407,36.6392,"SON","avg_temp",NA,"ERA5","asos"
"649",779,131,"pre.ANN","Bias",0.011616278252273,NA,NA,127.4407,36.6392,"ANN","pre",NA,"ERA5","asos"
"9759",7393,131,"pre.DJF","Bias",0.00421095023542977,NA,NA,127.4407,36.6392,"DJF","pre",NA,"CRU","asos"
"629",759,131,"pre.JJA","Bias",0.612481919585011,NA,NA,127.4407,36.6392,"JJA","pre",NA,"ERA5","asos"
"9769",7493,131,"pre.MAM","Bias",-0.284692692339634,NA,NA,127.4407,36.6392,"MAM","pre",NA,"CRU","asos"
"9789",7693,131,"pre.SON","Bias",0.0538951120897865,NA,NA,127.4407,36.6392,"SON","pre",NA,"CRU","asos"
"694",834,133,"avg_temp.ANN","Bias",0.0724608612060387,NA,NA,127.3721,36.372,"ANN","avg_temp",NA,"ERA5","asos"
"654",794,133,"avg_temp.DJF","Bias",-0.119729936801344,NA,NA,127.3721,36.372,"DJF","avg_temp",NA,"ERA5","asos"
"674",814,133,"avg_temp.JJA","Bias",0.17241327921548,NA,NA,127.3721,36.372,"JJA","avg_temp",NA,"ERA5","asos"
"664",804,133,"avg_temp.MAM","Bias",0.160537160237617,NA,NA,127.3721,36.372,"MAM","avg_temp",NA,"ERA5","asos"
"684",824,133,"avg_temp.SON","Bias",0.0789285278320169,NA,NA,127.3721,36.372,"SON","avg_temp",NA,"ERA5","asos"
"9849",8393,133,"pre.ANN","Bias",0.0306931091820533,NA,NA,127.3721,36.372,"ANN","pre",NA,"CRU","asos"
